Date,JPM,GS,BAC
2022-05-27,120.93810272216797,301.7385559082031,33.9660530090332
2022-05-31,121.82254791259766,301.9880065917969,34.131202697753906
2022-06-01,119.6851577758789,297.3683776855469,33.644920349121094
2022-06-02,121.61064910888672,299.58575439453125,33.86639404296875
2022-06-03,119.91547393798828,294.43951416015625,33.39577865600586
2022-06-06,119.5193099975586,296.1302490234375,33.358863830566406
2022-06-07,119.83255004882812,297.0542297363281,33.54341506958008
2022-06-08,117.92548370361328,290.7437438964844,33.11893844604492
2022-06-09,115.44721221923828,281.0793762207031,31.84548568725586
2022-06-10,110.14057159423828,265.1877136230469,30.608945846557617
2022-06-13,106.86074829101562,261.76910400390625,29.54773712158203
2022-06-14,105.08265686035156,261.04852294921875,29.030977249145508
2022-06-15,106.32640838623047,268.0057067871094,29.57541847229004
2022-06-16,104.50225067138672,263.3028869628906,29.390865325927734
2022-06-17,104.13374328613281,258.5076599121094,29.45545768737793
2022-06-21,106.71336364746094,263.1457824707031,30.313655853271484
2022-06-22,106.11450958251953,262.8963928222656,30.08295249938965
2022-06-23,104.95367431640625,264.4023742675781,29.603105545043945
2022-06-24,108.08607482910156,279.72125244140625,29.815349578857422
2022-06-27,107.22005462646484,277.9010925292969,29.852256774902344
2022-06-28,106.70413970947266,276.7091979980469,29.769208908081055
2022-06-29,106.22506713867188,280.2109069824219,29.40009117126465
2022-06-30,103.74678802490234,274.42706298828125,28.726457595825195
2022-07-01,105.07344818115234,276.4689636230469,29.12325668334961
2022-07-05,104.67379760742188,274.5933837890625,28.827959060668945
2022-07-06,103.99527740478516,271.4150695800781,28.588035583496094
2022-07-07,106.62561798095703,275.88690185546875,29.40009117126465
2022-07-08,106.29102325439453,273.9189453125,29.335498809814453
2022-07-11,104.89686584472656,270.879150390625,29.030977249145508
2022-07-12,104.99908447265625,270.27862548828125,28.938695907592773
2022-07-13,104.0138931274414,268.0796203613281,28.458847045898438
2022-07-14,100.37974548339844,260.17071533203125,27.803665161132812
2022-07-15,104.98050689697266,271.5166931152344,29.759979248046875
2022-07-18,103.90234375,278.34454345703125,29.769208908081055
