Ticker,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,BAC,BAC,BAC,BAC,BAC
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2019-02-01,-0.010494610587315045,-0.01339249758216976,-0.0020815915797366413,-0.007423701099186775,-0.43363368721563034,0.0057054011651671566,0.010115554938253224,0.0076899881380583235,0.003671463495787286,-0.25797061744460803,-0.005217350641932628,2.7537577107494826e-08,0.011794163999063079,-0.003161200324626079,-0.3588489958204093
2019-02-04,-0.01111130573513619,-0.009417185394566152,-0.008904250699978467,0.006003693801576615,-0.24384096780291098,-0.002019239763245362,-0.005722463919513476,-0.004926549076208042,0.0035618107167572077,-0.24070057227247554,-0.004545424337767168,0.0045076672781172444,0.0038856425064579536,0.01761811039131911,-0.1408409488186464
2019-02-05,0.011848823429658095,0.007938991770287007,0.010626905618873694,0.0014667250575599589,0.08365969502541448,0.007033316992627103,0.0028776527491383153,0.002718096439789708,-0.004412535067401802,0.2929139441827484,0.013347322279902984,-0.003106764570809606,0.0052778618384103915,-0.003462648274777047,-0.15532494261349117
2019-02-06,-0.004744483811736977,-0.0013544308265919236,-0.005232010656029518,-0.007019717026213956,-0.20680507497116496,-0.007749536912841748,0.0006696874178107048,0.0017428236331076263,-0.0004816173062381912,-0.3148162657682363,-0.006239006625611276,0.0006927098267235365,-0.0010498369082285741,-0.0017371845443330258,-0.23627382428264398
2019-02-07,-0.009635871350769931,-0.01597508229993072,-0.024408955347493544,-0.01805510602249738,0.42930541418254076,-0.004435446784583297,-0.010705446543029407,-0.019619211690383387,-0.013109713963803227,0.506861063464837,-0.004534491854102707,-0.008996711760963949,-0.022424873568152703,-0.017055497749264514,0.7493575683364742
2019-02-08,-0.018230173080205025,-0.0166428438767372,-0.014812837348210928,-0.007251254585723177,-0.06487384698860554,-0.011331791148328385,-0.01120785461673457,-0.013604238301821447,-0.009962940732430536,-0.021620185922974766,-0.013665171944372556,-0.011173269584261347,-0.0014337528129634292,0.0017704818862125382,-0.19679013376315635
2019-02-11,0.006050742849532664,0.003634394617817893,0.015142123203427005,-0.00177363143152387,-0.25421577515865823,-0.003134649797381872,-0.003224345707825038,0.007095878444493664,-0.004735485821435348,-0.14846501093650621,0.006749636361139455,0.004943542563667025,0.012562820727396007,0.004241804849786757,-0.04610913568106367
2019-02-12,0.0008810853457177359,0.01205220012343422,0.010100686621327126,0.01651569959103516,0.16357889618283483,0.0018666975571799416,0.008920262441580284,0.011114053216516595,0.017049577220822343,0.17067905451564425,0.009880029622276743,0.014054844964501045,0.013115923661863205,0.009855686058698465,0.030460309611016534
2019-02-13,0.01486660508070603,0.015997996748435828,0.008290202704935856,0.0010283303127482935,0.15228383969242332,0.009318565309974769,0.009036374490045906,0.009912898906252243,0.004776033538368862,-0.16325482598445418,0.008735052181518821,0.004504377933058468,0.002799060358541272,0.00034846448047232137,-0.004613842340391305
2019-02-14,-0.018936345207854144,-0.023392752595110866,-0.026516035533664772,-0.011094668073009073,0.03905994995103912,-0.004178621031977525,-0.00722175919356316,-0.01506300344890621,-0.006498962149486087,0.07107986721343496,-0.017665171393296375,-0.01276275120052095,-0.019190250637092898,-0.010801207038821148,-0.024403896125120506
2019-02-15,0.005202782545545626,0.024519765337593924,0.019320262181450998,0.03100830448344616,0.06994764397905762,0.013954866154010093,0.025217774752768873,0.02279191093957289,0.030560037769622683,0.27767504449364067,0.014104216510731238,0.02410882249252544,0.019921573700323325,0.025360942496120753,0.379222976510053
2019-02-19,0.017856452738117756,0.0008549809712319334,0.012998666878456078,0.0008566602964907855,-0.1654596463756769,0.009721097780080123,-0.0031217992981276144,0.0014471697866449418,-0.003505284193456304,-0.13263662863782455,0.005911018196598006,-0.001705848528052445,0.002790398564930019,0.0006870272750749695,-0.37994291526864743
2019-02-20,0.010525324420689097,0.0012052825046875437,0.009712758376162034,-0.0003527142443764397,-0.11422093659604404,0.0028599045814490243,0.004081215528178639,0.010307646480371968,0.004849205952822011,-0.21422807855917403,0.005876233414536802,0.006493502496028203,0.009043463966912357,0.00961208534352731,0.04811306202300125
2019-02-21,0.0012078338090897311,0.0007527409665670781,-0.012454887079516919,-0.011278844250089737,0.22943512797881738,0.002280679691990528,0.0017953403359343145,0.0007623426645955167,-0.0020820208165839293,-0.1625275415491062,0.007903858734783276,9.37593234162648e-08,0.0034471944162253187,-0.004080115140995266,-0.0012194466702331042
2019-02-22,-0.011911243680667316,-0.008523348906062989,0.0007690783655454059,-0.0018332944965677722,-0.057180803331060015,0.0023709542476151313,0.0009436329604015636,-0.0017147802740521412,-0.004456093775035974,0.26752062475446725,-0.009546605651366669,-0.006112107518103649,-0.005152963765788665,-0.007169759062321646,0.12007503373945427
2019-02-25,0.00712107653818661,0.01896338795205965,0.01285870688989954,0.013520427158286052,0.1544201629482982,0.0004731473309951273,0.011122717404918214,0.00868498079313973,0.010476258307941855,0.054793233965418464,0.002409621478647539,0.01093261208978591,0.005524850129915659,0.006533645931292575,0.2785594660853077
2019-02-26,0.0023736759452894773,-0.00466509164207396,-0.005867264563152452,0.0012584273604283602,-0.17558208561440536,-0.011820251527649317,-0.016779966437598604,-0.016557778443030524,-0.007634204578528592,0.37706465313827287,-0.003433963964953324,0.0013518900396780609,-0.005494450863439582,0.000683424548279854,-0.13187233166850132
2019-02-27,0.004190153049205447,0.000684264545577129,0.006950088753053585,8.937251738672103e-08,-0.2782622609808785,0.006507091849808244,-0.000853448285017544,0.005483841958947577,-0.0012347464850219758,-0.3554127277664981,0.009648528084526209,0.0013500656720608628,0.008632648943287524,0.008193966732794378,-0.09453052685445096
2019-02-28,-0.0023176306944304725,-0.00745434266255951,-0.005631306697806648,-0.007067399294833021,0.6429996674426339,-0.0016162554400277473,-0.001613187998707355,-0.0031576060316629295,-0.007607480080221163,0.5204337533103283,0.011966375483276837,0.0010403931378222264,-0.0017763283470351166,-0.010211007858558996,0.29565580548779735
2019-03-01,0.003585323179461364,0.015322780836687588,0.0072446746064160905,0.007625981712945373,-0.12947407482373574,0.0008570828225551441,0.006653460322937121,0.00019199964824934135,0.0006708086215161391,-0.08864609517777378,-0.005762958426201337,0.0033838615312282716,0.006893887838018031,0.007908952904698952,-0.26598950256662723
2019-03-04,0.00030174185314324475,-0.0030283321888578962,-0.0166136081055136,-0.011200944726867945,0.03995349738422793,-0.0017126242727882879,9.44012514088044e-05,-0.0089251141140545,-0.002298136461535316,-0.09751471407990853,-9.67811528695961e-08,-0.003710002136038004,-0.015063383255519813,-0.009553107947994577,0.24298307899020122
2019-03-05,-0.014888534060585545,-0.02315394649507907,-0.005923213635877889,0.00010208342329631748,-0.12855865255626775,-0.007529635796397982,-0.012934324333756075,-9.686157582322608e-05,-0.0007679267300038095,-0.1291241186238098,-0.010569026148946503,-0.011848015661927058,-0.002432738039800264,0.001722672621697896,-0.29811471318189164
2019-03-06,0.00025543889134715947,0.007034586543117838,0.007927660184534613,-0.006428340957795209,-0.0389549303001796,-0.002592897605657618,0.00019124679906767916,0.002808436348481047,-0.003746049010231234,-0.16448980343754027,-0.00034480514321921785,-0.0010279799156533986,0.0034840591806244436,-0.00825329274494091,0.04356100920303008
2019-03-07,-0.014140083865841313,-0.020804080172327266,-0.022875903270992426,-0.010116331493617348,0.5874527252502781,-0.005873271148278181,-0.010519229285125165,-0.013423435166721287,-0.007230980843563439,0.400725404594964,-0.011720126576367895,-0.015089206436707192,-0.018749990771970038,-0.010055535126412884,0.2936408139758111
2019-03-08,-0.014135438785162546,0.01199297975649416,-0.0019463468578845289,0.012813381985971706,-0.11354336005381471,-0.01220358858307835,-0.002319672073419987,-0.0016642930424569657,0.0003882912130956928,-0.16711397246904935,-0.021276382670290195,-0.00174068156860685,-0.008846188689809464,0.003502880664079999,-0.24203744857035803
2019-03-11,0.03587160148753399,0.016345442704341018,0.03173232854082353,0.0037387159090074285,-0.15610079994941028,0.019512090408519533,0.012787294355683043,0.016374529846221675,0.013008727229393058,-0.07741155125491384,0.022808101991811602,0.013602837337712836,0.024633865088600437,0.010121986115193105,-0.0037052718137476903
2019-03-12,-0.006236123421675899,-0.007890445094703935,-0.0002040986392505273,0.003368112133443013,-0.25912326714125145,0.005866245664238434,0.0022953331421600165,0.0008679892355913932,-0.0029709457707350895,0.04669575549000338,0.010452934811344461,0.0020647410321301685,0.006620161033386918,0.0,-0.15375602135138655
2019-03-13,0.008928600309997536,0.0077507827818728,0.00424144026904516,0.0031531340499308946,-0.03686659249519575,-0.0038243789202555556,0.0018131937688228295,0.0019277018080059438,0.0033640964468402146,0.27430008513469883,0.0017241659701934253,0.013392890777492283,0.0031153245679003128,0.012094055428710782,0.5873236574746008
2019-03-14,-0.002174349693539357,-0.0021614516557787455,0.0009159762291077733,0.0011154182814068214,-0.22168548175374114,0.0029751682603220697,0.008477656670439648,0.004906083564880204,0.009100316742812753,-0.16093286848612365,0.008950113154736261,0.004405276767257105,0.008971731646192582,0.005803984905720094,-0.17307294914535154
2019-03-15,-0.0008111120497548141,0.0017630264207859625,0.000762400888782766,0.004000344643973586,1.0138973217297442,0.008708318807714832,0.008784510633408571,0.007371433139733874,0.011486829110679553,1.2707820436553332,0.004435270844172834,-0.0010122159550578491,0.0006838986301589411,-0.005431198873661169,0.8210490699726443
2019-03-18,0.010245574557818271,0.025144727274324152,0.010515725007407939,0.021234922853823113,0.12384429853946144,0.010814743543050565,0.009269479417191251,0.012068605696755608,0.006006401075884682,-0.47865321602308586,-0.0020379323081279876,0.011820439164379026,0.0023924925298350885,0.01774761726691354,-0.28875163638394974
2019-03-19,0.02861714897688139,0.012754190387082032,0.009350255973748833,-0.0066679206072010055,-0.020865003427821938,0.015485785590531043,0.005659312007705308,0.0004696657650604674,-0.0036382404158727955,-0.0035715666189942707,0.021443165935067565,0.006007991854629635,0.007159909139751619,-0.005700903371049448,-0.05315988430660801
2019-03-20,-0.022207859253143947,-0.029643683546214383,-0.03391743531131208,-0.033810326773738186,0.5323145301226826,-0.016358476771213715,-0.016143823333696905,-0.02008437355644288,-0.02134828658988963,0.15760359367847743,-0.012995832599905888,-0.015925849671539982,-0.03182145780178003,-0.03406427008131474,0.4730818265587835
2019-03-21,-0.03708884797365575,-0.023860628951761886,-0.011445080416501163,0.0013379654178988787,-0.19906625608423567,-0.027623883451148745,-0.02962973370490063,-0.02040046167364995,-0.01578646562744046,0.32373146032022637,-0.039500080922981295,-0.03573809119609983,-0.01958013714891682,-0.01606115644676398,-0.051970929086704754
2019-03-22,-0.0011922453840575997,-0.009409279705077656,-0.020703989125882005,-0.028882637924971144,0.4146347513332507,-0.016137027425847994,-0.011305643731470694,-0.02698498650587089,-0.030232554015991786,0.5753733988152498,-0.018980847879302987,-0.018531640730585885,-0.047432447477191,-0.04151895488385782,0.5346700342439221
2019-03-25,-0.01733581260866257,-0.011667468859376973,-0.00681697741284415,-0.0023820196168305996,-0.34228752783573846,-0.021901216419141445,-0.01710299341041821,-0.014368761751767822,-0.008319771932604025,-0.32405062477502955,-0.03582948352035675,-0.024581454809682657,-0.0037438917008199013,-0.006294000449883264,-0.4483204264814272
2019-03-26,0.0036973650795693036,0.005014532429823859,0.011742774545997037,0.01156454975664123,-0.22418021860837112,0.0023094413838897765,-0.001690407704710295,0.007442117925452907,0.010006992384891777,-0.23987866281861703,0.008918478699048382,-0.0010957749001323513,0.010146376116029199,0.013785223969274618,-0.08677251098096628
2019-03-27,0.0029996997068728604,-0.004157670045325301,0.00026513545303408215,-0.0034610001721354644,-0.1945981237758153,0.0006012451612709135,0.0004981500172467346,0.002631256023166495,-0.0034024986705994964,-0.20228183973328495,-0.002209694109916671,0.0007315098358187111,0.002604458469044779,-0.006614926353285755,-0.0376896548844744
2019-03-28,0.0007347820972074537,0.0015659591909202852,0.002914260245813649,0.006051908130102257,-0.00017066302585544424,0.0012013430283668303,0.0034842549036768755,0.006661116724780536,0.011347504869588132,-0.02345293730201048,0.004060405342094953,0.001461262158837906,0.0025972353177818874,0.011098593422605774,-0.20390582020315262
2019-03-29,0.010170817522787257,0.0062528868785274305,0.009773367952776502,0.00423688395896149,0.12349577536912171,0.015400134487855377,0.01180562861890766,0.008522266977382342,0.00516350682338329,0.16615411792100598,0.01286771823059718,0.009850563561349501,0.01036277626273785,0.009513490897058219,0.8190999797263272
2019-04-01,0.0068504646436884364,0.02578807210001366,0.012922159161104396,0.02474055509134665,0.3531601336979642,0.00600734931998681,0.02637501507318718,0.01521018106877614,0.03368548073516897,0.20490381040252292,0.012703954389915006,0.03829453802062721,0.020146326872328313,0.034432553898533946,0.0995226870454411
2019-04-02,0.011546588279834902,-0.0016657526945786927,0.00924552334035722,0.0038631052570197166,-0.36928086229158474,0.023984378224635616,0.007260312541390368,0.021641268410985015,0.00477835784335312,-0.41166789528724,0.020430245854975215,0.004523496321799048,0.017953469743879014,0.011562863639028143,-0.27309863314990224
2019-04-03,0.015338316306769073,0.016838585473196277,0.016069581723139104,0.017012644828901857,0.43653760569648425,0.011567951169056956,0.008725405751653259,0.004409159242312333,0.0019974095349653,0.11692600578899315,0.021074847807413866,0.012816052833844127,0.012345710450216929,-0.0010391468223144296,-0.05372897112184005
2019-04-04,0.007779247240388809,0.015913318291777667,0.009872160386658724,0.006820706756414108,-0.20000619597880975,-0.004347635127784133,0.0016829902247401662,0.004382117282038189,0.009660165005996202,0.039385348545985854,-0.007567989728151758,0.0023938958764078144,0.004877952645899519,0.010748866028305493,-0.1489211004173625
2019-04-05,0.012848628183961486,0.005922999313566546,0.007780550066120773,0.0007417885201463914,-0.05235642644154437,0.011956249089243087,0.00359427973087878,0.005170192550938424,-0.002368077367082777,-0.16887408907221324,0.016291423523605797,0.006482731141412401,0.004854630881478084,-0.0024010806809205976,-0.13644411594407968
2019-04-08,-0.0029012480028013377,-0.0090999490838084,-0.004355383443229721,0.0007903163242399813,-0.22704425646683835,-0.006521860585492978,-0.004335214059416281,-0.0007620212580956576,0.00322850150174947,-0.18899302374744553,-0.014665981817914786,-0.010169680734500197,-0.0037958929484134263,0.0030946978932384628,-0.23953828309265812
2019-04-09,-0.007692440647761534,-0.010017977899232644,-0.01153168873090249,-0.009479366078374851,0.269310071371927,-0.00028540044696834244,-0.004259386962701672,-0.006291138152698439,-0.007382853105210252,0.12858259995283206,0.003807767894243641,-0.004451892086485998,-0.004502781938461098,-0.009598728355537545,0.1491942800117938
2019-04-10,0.0028324405722099932,0.007837523190630913,0.007090257495700136,0.01176335929263117,-0.2056728726727477,0.0004756665869554144,0.004942888227676523,0.0021102054855326458,0.00448155981445808,0.19688304260794975,-0.0034484946671510253,0.00275176845811953,0.00034774864433106956,0.006230332641715908,0.05265533991360627
2019-04-11,0.012041852368852357,0.011222386604623491,0.00649151395878933,-0.0007386988625048829,0.4692989355566042,0.00551712072395083,0.009553682425679888,0.010433706921887387,0.008449023824827817,0.02770554018911442,0.01211074000310064,0.01166381327743693,0.008347818125849171,0.0,0.1821058034155385
2019-04-12,0.01356277281530427,0.022000116643289713,0.023812614086343498,0.024700068538803688,0.8188501481032082,0.03528543287897912,0.047971658491655855,0.03145149101079192,0.0468795595359901,1.3099572596076468,0.010598244281230462,0.024754110168232923,0.019661913715353085,0.03783968198709231,0.9863560936635731
2019-04-15,-0.01396106743830372,-0.02014543414017056,-0.03232030411046882,-0.038154039587691035,0.2983557665894909,0.0135232401560903,-0.007599560003786143,0.0022042010180720606,-0.011419915805791714,-0.41303161325534854,0.01826819803153068,-0.0026470187849689797,0.003383196527557919,-0.010937785047463566,-0.42671271159374
2019-04-16,-0.0219980733511278,-0.01360952951660932,-0.0023035187460017648,0.009654200049507011,-0.2666686816176026,-0.009195783136256352,0.003513511616457965,0.006781508792437885,0.010551177057419814,-0.23612814729817067,-0.02657828879052715,-0.0029862524848551786,-0.022252365282157682,0.0013402662057806491,0.8309644351901502
2019-04-17,0.011722339072722576,0.027397256418753013,0.0127484184219675,0.030023778188134953,-0.13545315913118738,0.016378466716981954,0.029356336607566424,0.0104678647923091,0.028802904339017887,0.5360090475861592,0.018088738009398586,0.002329481550747081,0.015862014348149822,0.005020108727699979,-0.09828807892865155
2019-04-18,0.02540101706539999,-0.0030695416632098294,0.016701333586373934,-0.009571863104789191,-0.3148761709532095,0.025335644565653848,0.0025290670530722092,0.020898922158954836,-0.007349206106624817,-0.29732631141137256,0.0040228239872717175,0.0013279882823444833,0.012219980364537975,0.0,-0.3483543460196812
2019-04-22,-0.009512733292912467,-0.010920787676966692,-0.004923155074296193,-0.006361945709321581,-0.4463347597675956,-0.014843180728554506,-0.008873328575259798,-0.005911856453424735,0.001233976020868166,-0.3620249722042249,-0.0006678169171588921,-0.0019893942110776885,-0.0013413703788741627,0.0006659303329747956,-0.43745448778735396
2019-04-23,-0.004241638999429309,-0.0019458338767051053,-0.006858251130463233,-0.002248565625406651,0.33272590172175454,0.0015065820499511329,0.0038619485585207336,0.0016863510234466084,0.0012322958555357477,0.15260973683220702,0.0020048706431861074,0.0036546531873613564,0.004701332595872243,0.0006657832989003243,0.20499433312046578
2019-04-24,-0.006119848226130986,-0.008138686561088071,-0.014846547413095657,-0.017634884730809874,1.1717667028148426,0.002300986285951989,-0.0019235099077352658,-0.00035437872390498004,-0.0016703488451667026,0.005721682566272479,-0.0013338533431267452,-0.0013241405681719831,-0.002339670356272805,-0.0016628699184567663,-0.043246907951119296
2019-04-25,-0.016255974569600706,-0.004716813598957703,-0.003154005628557277,0.004288626685981178,-0.5494453007967695,-0.0022073880309056992,-7.763114517889136e-08,-0.0027480391703452733,0.0005283023981246249,0.007149269390094748,-0.0013356348278353858,0.004971768348674299,0.001674971131897962,0.0019986045562017107,0.07898827539229658
2019-04-26,0.010165195266458982,0.0027645546284964517,0.006127533565083887,0.00834160182490229,-0.2564448513467933,0.008317863537919079,0.0037670372501843463,0.009777825928070527,0.007569823093823924,-0.15276316072080587,0.008692713862179069,0.00230865859135454,0.005016671119123739,0.008976040323990686,-0.060501158547583644
2019-04-29,0.00877417732146446,0.024025284132548563,0.014726474189533212,0.018908838686836127,0.9421942842330373,0.0057040831315149365,0.022516844512327383,0.007482194039867496,0.014414081905402165,0.8052552190942162,0.00861813399899769,0.02566665984364014,0.01198034902443923,0.013838848260198766,0.6838003815149838
2019-04-30,0.016904118228717957,-4.812000803322558e-05,0.0043290963622999445,-0.004832854822266364,-0.3883883883883884,0.01596868838731158,-0.003755484545874155,0.0070774569203406745,-0.0006027376119416283,-0.20032719664096843,0.012158855009448022,-0.009304006992745362,-1.6137132463622805e-07,-0.006175023268313651,-0.3017807702540324
2019-05-01,-0.0026094983365427815,0.002019313911445497,-0.0005877842564953051,-0.005778960230807595,0.08117839607201316,-0.0060980994541555145,0.0023988700339823144,-0.0013014414891090453,-0.007669125293575996,-0.08571353311499597,-0.007792341495143629,0.0003236995236557405,-0.007563427504093001,-0.010464486396189465,0.17579693578035438
2019-05-02,-0.009544658568566677,-0.01050822318890654,-0.004460225520849015,0.001269933458426964,-0.23569482288828336,-0.004752788039632527,-0.010427271380643366,-0.0046041909115290824,0.00217098322126974,-0.17282409319209824,-0.009816749760104826,-0.010683087304678596,-0.00099407933784601,0.007931233771900414,-0.2764712166806147
2019-05-03,0.0077289146877539405,0.012268544147853166,0.012554269504580828,0.012342158159374783,0.2527893312207037,0.007206600685600639,0.00777322325662233,0.009512818357259478,0.006151818736696901,-0.049678984825792694,0.013218974373514936,0.007853611068536326,0.011608852429841887,0.006885430957064509,-0.13235189163781158
2019-05-06,-0.015581790938954732,-0.008479126972042228,-0.019254167501299824,-0.005252626355835677,0.01591483979763919,-0.015689365310972314,-0.010369946744280933,-0.01685799078923267,-0.008869900103625983,0.14679795733867618,-0.0179387072616759,-0.006168837064346788,-0.014098420590007987,-0.007815086986308173,0.13120850008934615
2019-05-07,0.0026626548313362086,-0.014397539325487707,-0.0034704228006955384,-0.01840815182865785,0.47292250233426714,-0.0013139653845510857,-0.012471026832189813,-0.012574981703450283,-0.01633525207148534,0.5998402045381912,0.0016605741667254925,-0.014374383304634808,-0.014632520713986463,-0.01805049565247674,0.4675392407602428
2019-05-08,-0.009540550730281705,-0.003921450591043096,-0.001044548281564306,-0.008290880241433207,-0.359887304102835,-0.012014159733019891,-0.003156887950088505,0.0015141030249086196,-0.005299690756768505,-0.3623657417580588,-0.014257445891195486,-0.0019888558494300934,0.001349870554566479,-0.004010865965457855,-0.31822158131778755
2019-05-09,-0.009384423440932266,-0.004822930583893825,-0.014392542788203455,0.0033838480308889807,0.283780809859155,-0.013492094586469938,-0.008181716295983077,-0.01671716472907736,-0.0007993900009700683,0.2746611249190669,-0.010427023780885003,-0.010959674981847023,-0.013144433913919285,-0.003020002054494264,0.10701093139932949
2019-05-10,0.0073678449811109825,-0.0005936003478841378,0.005456822409058759,0.0020828022787542366,-0.10456844090168849,0.005488600089195161,0.0008870046091797867,-0.0003617158676275656,-8.880279593670437e-05,0.08054301608238634,0.0013594576181037432,-0.0023507520973398144,-0.003073903036957537,-0.004375730227500374,0.35035485075893913
2019-05-13,-0.015324749258491588,-0.02078168376859213,-0.02507649746602436,-0.03504067524793375,0.7256628697233656,-0.014944055152906977,-0.021180427699279192,-0.014112516194331737,-0.027197627982508465,0.045090605807870165,-0.016971887869191904,-0.023897371124698585,-0.0390542423727146,-0.04496253986590837,0.21621327110355582
